code,location,interlevel,original
137404080,PASONG TAMO,Bgy,True
137404081,PHIL-AM,Bgy,True
137404082,PINYAHAN,Bgy,True
137404083,PINAGKAISAHAN,Bgy,True
137404084,PROJECT 6,Bgy,True
137404085,QUIRINO 2-A,Bgy,True
137404086,QUIRINO 2-B,Bgy,True
137404087,QUIRINO 2-C,Bgy,True
137404088,QUIRINO 3-A,Bgy,True
137404089,RAMON MAGSAYSAY,Bgy,True
137404090,ROXAS,Bgy,True
137404091,SACRED HEART,Bgy,True
137404092,SAINT IGNATIUS,Bgy,True
137404093,SAINT PETER,Bgy,True
137404094,SALVACION,Bgy,True
137404095,SAN AGUSTIN,Bgy,True
137404096,SAN ANTONIO,Bgy,True
137404097,SAN BARTOLOME,Bgy,True
137404098,SAN ISIDRO,Bgy,True
137404099,SAN ISIDRO LABRADOR,Bgy,True
137404100,SAN JOSE,Bgy,True
137404101,SAN MARTIN DE PORRES,Bgy,True
137404102,SAN ROQUE,Bgy,True
137404103,SAN VICENTE,Bgy,True
137404104,SANTA CRUZ,Bgy,True
137404105,SANTA LUCIA,Bgy,True
137404106,SANTA MONICA,Bgy,True
137404107,SANTA TERESITA,Bgy,True
137404108,SANTO CRISTO,Bgy,True
137404109,SANTO NIÑO,Bgy,True
137404109,SANTO NINO,Bgy,False
137404110,SANTOL,Bgy,True
137404111,SAUYO,Bgy,True
137404112,SIENNA,Bgy,True
137404113,SIKATUNA VILLAGE,Bgy,True
137404114,SILANGAN,Bgy,True
137404115,SOCORRO,Bgy,True
137404116,SOUTH TRIANGLE,Bgy,True
137404117,TAGUMPAY,Bgy,True
137404118,TALAYAN,Bgy,True
137404119,TALIPAPA,Bgy,True
137404120,TANDANG SORA,Bgy,True
137404121,TATALON,Bgy,True
137404122,TEACHERS VILLAGE EAST,Bgy,True
137404123,TEACHERS VILLAGE WEST,Bgy,True
137404124,U.P. CAMPUS,Bgy,True
137404125,U.P. VILLAGE,Bgy,True
137404126,UGONG NORTE,Bgy,True
137404127,UNANG SIGAW,Bgy,True
137404128,VALENCIA,Bgy,True
137404129,VASRA,Bgy,True
137404130,VETERANS VILLAGE,Bgy,True
137404131,VILLA MARIA CLARA,Bgy,True
137404132,WEST KAMIAS,Bgy,True
137404133,WEST TRIANGLE,Bgy,True
137404134,WHITE PLAINS,Bgy,True
137404135,BALONG BATO,Bgy,True
137404136,CAPRI,Bgy,True
137404137,SANGANDAAN,Bgy,True
137404138,PAYATAS,Bgy,True
137404139,BATASAN HILLS,Bgy,True
137404140,HOLY SPIRIT,Bgy,True
137404141,GREATER LAGRO,Bgy,True
137404142,NORTH FAIRVIEW,Bgy,True
137405000,CITY OF SAN JUAN,City,True
137405000,SAN JUAN,City,False
137405001,ADDITION HILLS,Bgy,True
137405002,BALONG-BATO,Bgy,True
137405003,BATIS,Bgy,True
137405004,CORAZON DE JESUS,Bgy,True
137405005,ERMITAÑO,Bgy,True
137405005,ERMITANO,Bgy,False
137405006,HALO-HALO (ST. JOSEPH),Bgy,True
137405006,ST. JOSEPH,Bgy,False
137405006,HALO-HALO,Bgy,False
137405007,ISABELITA,Bgy,True
137405008,KABAYANAN,Bgy,True
137405009,LITTLE BAGUIO,Bgy,True
137405010,MAYTUNAS,Bgy,True
137405011,ONSE,Bgy,True
137405012,PASADEÑA,Bgy,True
137405012,PASADENA,Bgy,False
137405013,PEDRO CRUZ,Bgy,True
137405014,PROGRESO,Bgy,True
137405015,RIVERA,Bgy,True
137405016,SALAPAN,Bgy,True
137405017,SAN PERFECTO,Bgy,True
137405018,SANTA LUCIA,Bgy,True
137405019,TIBAGAN,Bgy,True
137405020,WEST CRAME,Bgy,True
137405021,GREENHILLS,Bgy,True
137500000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",Dist,True
137500000,"METRO MANILA, THIRD DISTRICT (NOT A PROVINCE)",Dist,False
137500000,"METROPOLITAN MANILA, THIRD DISTRICT (NOT A PROVINCE)",Dist,False
137500000,"NATIONAL CAPITAL REGION, THIRD DISTRICT (NOT A PROVINCE)",Dist,False
137500000,"MANILA, THIRD DISTRICT (NOT A PROVINCE)",Dist,False
137501000,CITY OF CALOOCAN,City,True
137501000,CALOOCAN,City,False
137501001,BARANGAY 1,Bgy,True
137501002,BARANGAY 2,Bgy,True
137501003,BARANGAY 3,Bgy,True
137501004,BARANGAY 4,Bgy,True
137501005,BARANGAY 5,Bgy,True
137501006,BARANGAY 6,Bgy,True
137501007,BARANGAY 7,Bgy,True
137501008,BARANGAY 8,Bgy,True
137501009,BARANGAY 9,Bgy,True
137501010,BARANGAY 10,Bgy,True
137501011,BARANGAY 11,Bgy,True
137501012,BARANGAY 12,Bgy,True
137501013,BARANGAY 13,Bgy,True
137501014,BARANGAY 14,Bgy,True
137501015,BARANGAY 15,Bgy,True
137501016,BARANGAY 16,Bgy,True
137501017,BARANGAY 17,Bgy,True
137501018,BARANGAY 18,Bgy,True
137501019,BARANGAY 19,Bgy,True
137501020,BARANGAY 20,Bgy,True
137501021,BARANGAY 21,Bgy,True
137501022,BARANGAY 22,Bgy,True
137501023,BARANGAY 23,Bgy,True
137501024,BARANGAY 24,Bgy,True
137501025,BARANGAY 25,Bgy,True
137501026,BARANGAY 26,Bgy,True
137501027,BARANGAY 27,Bgy,True
137501028,BARANGAY 28,Bgy,True
137501029,BARANGAY 29,Bgy,True
137501030,BARANGAY 30,Bgy,True
137501031,BARANGAY 31,Bgy,True
137501032,BARANGAY 32,Bgy,True
137501033,BARANGAY 33,Bgy,True
137501034,BARANGAY 34,Bgy,True
137501035,BARANGAY 35,Bgy,True
137501036,BARANGAY 36,Bgy,True
137501037,BARANGAY 37,Bgy,True
137501038,BARANGAY 38,Bgy,True
137501039,BARANGAY 39,Bgy,True
137501040,BARANGAY 40,Bgy,True
137501041,BARANGAY 41,Bgy,True
137501042,BARANGAY 42,Bgy,True
137501043,BARANGAY 43,Bgy,True
137501044,BARANGAY 44,Bgy,True
137501045,BARANGAY 45,Bgy,True
137501046,BARANGAY 46,Bgy,True
137501047,BARANGAY 47,Bgy,True
137501048,BARANGAY 48,Bgy,True
137501049,BARANGAY 49,Bgy,True
137501050,BARANGAY 50,Bgy,True
137501051,BARANGAY 51,Bgy,True
137501052,BARANGAY 52,Bgy,True
137501053,BARANGAY 53,Bgy,True
137501054,BARANGAY 54,Bgy,True
137501055,BARANGAY 55,Bgy,True
137501056,BARANGAY 56,Bgy,True
137501057,BARANGAY 57,Bgy,True
137501058,BARANGAY 58,Bgy,True
137501059,BARANGAY 59,Bgy,True
137501060,BARANGAY 60,Bgy,True
137501061,BARANGAY 61,Bgy,True
137501062,BARANGAY 62,Bgy,True
137501063,BARANGAY 63,Bgy,True
137501064,BARANGAY 64,Bgy,True
137501065,BARANGAY 65,Bgy,True
137501066,BARANGAY 66,Bgy,True
137501067,BARANGAY 67,Bgy,True
137501068,BARANGAY 68,Bgy,True
137501069,BARANGAY 69,Bgy,True
137501070,BARANGAY 70,Bgy,True
137501071,BARANGAY 71,Bgy,True
137501072,BARANGAY 72,Bgy,True
137501073,BARANGAY 73,Bgy,True
137501074,BARANGAY 74,Bgy,True
137501075,BARANGAY 75,Bgy,True
137501076,BARANGAY 76,Bgy,True
137501077,BARANGAY 77,Bgy,True
137501078,BARANGAY 78,Bgy,True
137501079,BARANGAY 79,Bgy,True
137501080,BARANGAY 80,Bgy,True
137501081,BARANGAY 81,Bgy,True
137501082,BARANGAY 82,Bgy,True
137501083,BARANGAY 83,Bgy,True
137501084,BARANGAY 84,Bgy,True
137501085,BARANGAY 85,Bgy,True
137501086,BARANGAY 86,Bgy,True
137501087,BARANGAY 87,Bgy,True
137501088,BARANGAY 88,Bgy,True
137501089,BARANGAY 89,Bgy,True
137501090,BARANGAY 90,Bgy,True
137501091,BARANGAY 91,Bgy,True
137501092,BARANGAY 92,Bgy,True
137501093,BARANGAY 93,Bgy,True
137501094,BARANGAY 94,Bgy,True
137501095,BARANGAY 95,Bgy,True
137501096,BARANGAY 96,Bgy,True
137501097,BARANGAY 97,Bgy,True
137501098,BARANGAY 98,Bgy,True
137501099,BARANGAY 99,Bgy,True
137501100,BARANGAY 100,Bgy,True
137501101,BARANGAY 101,Bgy,True
137501102,BARANGAY 102,Bgy,True
137501103,BARANGAY 103,Bgy,True
137501104,BARANGAY 104,Bgy,True
137501105,BARANGAY 105,Bgy,True
137501106,BARANGAY 106,Bgy,True
137501107,BARANGAY 107,Bgy,True
137501108,BARANGAY 108,Bgy,True
137501109,BARANGAY 109,Bgy,True
137501110,BARANGAY 110,Bgy,True
137501111,BARANGAY 111,Bgy,True
137501112,BARANGAY 112,Bgy,True
137501113,BARANGAY 113,Bgy,True
137501114,BARANGAY 114,Bgy,True
137501115,BARANGAY 115,Bgy,True
137501116,BARANGAY 116,Bgy,True
137501117,BARANGAY 117,Bgy,True
137501118,BARANGAY 118,Bgy,True
137501119,BARANGAY 119,Bgy,True
137501120,BARANGAY 120,Bgy,True
137501121,BARANGAY 121,Bgy,True
137501122,BARANGAY 122,Bgy,True
137501123,BARANGAY 123,Bgy,True
137501124,BARANGAY 124,Bgy,True
137501125,BARANGAY 125,Bgy,True
137501126,BARANGAY 126,Bgy,True
137501127,BARANGAY 127,Bgy,True
137501128,BARANGAY 128,Bgy,True
137501129,BARANGAY 129,Bgy,True
137501130,BARANGAY 130,Bgy,True
137501131,BARANGAY 131,Bgy,True
137501132,BARANGAY 132,Bgy,True
137501133,BARANGAY 133,Bgy,True
137501134,BARANGAY 134,Bgy,True
137501135,BARANGAY 135,Bgy,True
137501136,BARANGAY 136,Bgy,True
137501137,BARANGAY 137,Bgy,True
137501138,BARANGAY 138,Bgy,True
137501139,BARANGAY 139,Bgy,True
137501140,BARANGAY 140,Bgy,True
137501141,BARANGAY 141,Bgy,True
137501142,BARANGAY 142,Bgy,True
137501143,BARANGAY 143,Bgy,True
137501144,BARANGAY 144,Bgy,True
137501145,BARANGAY 145,Bgy,True
137501146,BARANGAY 146,Bgy,True
137501147,BARANGAY 147,Bgy,True
137501148,BARANGAY 148,Bgy,True
137501149,BARANGAY 149,Bgy,True
137501150,BARANGAY 150,Bgy,True
137501151,BARANGAY 151,Bgy,True
137501152,BARANGAY 152,Bgy,True
137501153,BARANGAY 153,Bgy,True
137501154,BARANGAY 154,Bgy,True
137501155,BARANGAY 155,Bgy,True
137501156,BARANGAY 156,Bgy,True
137501157,BARANGAY 157,Bgy,True
137501158,BARANGAY 158,Bgy,True
137501159,BARANGAY 159,Bgy,True
137501160,BARANGAY 160,Bgy,True
137501161,BARANGAY 161,Bgy,True
137501162,BARANGAY 162,Bgy,True
137501163,BARANGAY 163,Bgy,True
137501164,BARANGAY 164,Bgy,True
137501165,BARANGAY 165,Bgy,True
137501166,BARANGAY 166,Bgy,True
137501167,BARANGAY 167,Bgy,True
137501168,BARANGAY 168,Bgy,True
137501169,BARANGAY 169,Bgy,True
137501170,BARANGAY 170,Bgy,True
137501171,BARANGAY 171,Bgy,True
137501172,BARANGAY 172,Bgy,True
137501173,BARANGAY 173,Bgy,True
137501174,BARANGAY 174,Bgy,True
137501175,BARANGAY 175,Bgy,True
137501176,BARANGAY 176,Bgy,True
137501177,BARANGAY 177,Bgy,True
137501178,BARANGAY 178,Bgy,True
137501179,BARANGAY 179,Bgy,True
137501180,BARANGAY 180,Bgy,True
137501181,BARANGAY 181,Bgy,True
137501182,BARANGAY 182,Bgy,True
137501183,BARANGAY 183,Bgy,True
137501184,BARANGAY 184,Bgy,True
137501185,BARANGAY 185,Bgy,True
137501186,BARANGAY 186,Bgy,True
137501187,BARANGAY 187,Bgy,True
137501188,BARANGAY 188,Bgy,True
137502000,CITY OF MALABON,City,True
137502000,MALABON,City,False
137502001,ACACIA,Bgy,True
137502002,BARITAN,Bgy,True
137502003,BAYAN-BAYANAN,Bgy,True
137502004,CATMON,Bgy,True
137502005,CONCEPCION,Bgy,True
137502006,DAMPALIT,Bgy,True
137502007,FLORES,Bgy,True
137502008,HULONG DUHAT,Bgy,True
137502009,IBABA,Bgy,True
137502010,LONGOS,Bgy,True
137502011,MAYSILO,Bgy,True
137502012,MUZON,Bgy,True
137502013,NIUGAN,Bgy,True
137502014,PANGHULO,Bgy,True
137502015,POTRERO,Bgy,True
137502016,SAN AGUSTIN,Bgy,True
137502017,SANTOLAN,Bgy,True
137502018,TAÑONG (POB.),Bgy,True
137502018,TANONG,Bgy,False
137502019,TINAJEROS,Bgy,True
137502020,TONSUYA,Bgy,True
137502021,TUGATOG,Bgy,True
137503000,NAVOTAS,City,False
137503000,CITY OF NAVOTAS,City,True
137503001,SIPAC-ALMACEN,Bgy,True
137503002,BAGUMBAYAN NORTH,Bgy,True
137503003,BAGUMBAYAN SOUTH,Bgy,True
137503004,BANGCULASI,Bgy,True
137503005,DAANGHARI,Bgy,True
137503006,NAVOTAS EAST,Bgy,True
137503007,NAVOTAS WEST,Bgy,True
137503008,NORTH BAY BOULEVARD NORTH,Bgy,True
137503009,NBBS KAUNLARAN,Bgy,False
137503009,NORTH BAY BOULEVARD SOUTH,Bgy,False
137503009,NBBS KAUNLARAN (NORTH BAY BOULEVARD SOUTH),Bgy,True
137503010,SAN JOSE (POB.),Bgy,True
137503010,SAN JOSE,Bgy,False
137503011,SAN RAFAEL VILLAGE,Bgy,True
137503012,SAN ROQUE,Bgy,True
137503013,TANGOS SOUTH (TANGOS),Bgy,True
137503013,TANGOS SOUTH,Bgy,False
137503013,TANGOS,Bgy,False
137503014,TANZA 1 (TANZA),Bgy,True
137503014,TANZA,Bgy,False
137503014,TANZA 1,Bgy,False
137503015,NBBS DAGAT-DAGATAN,Bgy,False
137503015,NORTH BAY BOULEVARD SOUTH,Bgy,False
137503015,NBBS DAGAT-DAGATAN (NORTH BAY BOULEVARD SOUTH),Bgy,True
137503016,NORTH BAY BOULEVARD SOUTH,Bgy,False
137503016,NBBS PROPER (NORTH BAY BOULEVARD SOUTH),Bgy,True
137503016,NBBS PROPER,Bgy,False
137503017,TANGOS NORTH (TANGOS),Bgy,True
137503017,TANGOS,Bgy,False
137503017,TANGOS NORTH,Bgy,False
137503018,TANZA 2 (TANZA),Bgy,True
137503018,TANZA,Bgy,False
137503018,TANZA 2,Bgy,False
137504000,VALENZUELA,City,False
137504000,CITY OF VALENZUELA,City,True
137504001,ARKONG BATO,Bgy,True
137504002,BAGBAGUIN,Bgy,True
137504003,BALANGKAS,Bgy,True
137504004,PARADA,Bgy,True
137504005,BIGNAY,Bgy,True
137504006,BISIG,Bgy,True
137504007,CANUMAY WEST (CANUMAY),Bgy,True
137504007,CANUMAY WEST,Bgy,False
137504007,CANUMAY,Bgy,False
137504008,KARUHATAN,Bgy,True
137504009,COLOONG,Bgy,True
137504010,DALANDANAN,Bgy,True
137504011,GEN. T. DE LEON,Bgy,True
137504012,ISLA,Bgy,True
137504013,LAWANG BATO,Bgy,True
137504014,LINGUNAN,Bgy,True
137504015,MABOLO,Bgy,True
137504016,MALANDAY,Bgy,True
137504017,MALINTA,Bgy,True
137504018,MAPULANG LUPA,Bgy,True
137504019,MARULAS,Bgy,True
137504020,MAYSAN,Bgy,True
137504021,PALASAN,Bgy,True
137504022,PARIANCILLO VILLA,Bgy,True
137504023,PASO DE BLAS,Bgy,True
137504024,PASOLO,Bgy,True
137504025,POBLACION,Bgy,True
137504026,PULO,Bgy,True
137504027,PUNTURIN,Bgy,True
137504028,RINCON,Bgy,True
137504029,TAGALAG,Bgy,True
137504030,UGONG,Bgy,True
137504031,VIENTE REALES,Bgy,True
137504032,WAWANG PULO,Bgy,True
137504033,CANUMAY,Bgy,False
137504033,CANUMAY EAST,Bgy,False
137504033,CANUMAY EAST (CANUMAY),Bgy,True
137600000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",Dist,True
137600000,"MANILA, FOURTH DISTRICT (NOT A PROVINCE)",Dist,False
137600000,"METROPOLITAN MANILA, FOURTH DISTRICT (NOT A PROVINCE)",Dist,False
137600000,"METRO MANILA, FOURTH DISTRICT (NOT A PROVINCE)",Dist,False
137600000,"NATIONAL CAPITAL REGION, FOURTH DISTRICT (NOT A PROVINCE)",Dist,False
137601000,CITY OF LAS PIÑAS,City,True
137601000,LAS PINAS,City,False
137601001,ALMANZA 1,Bgy,False
137601001,ALMANZA UNO,Bgy,True
137601002,DANIEL FAJARDO,Bgy,True
137601003,ELIAS ALDANA,Bgy,True
137601004,ILAYA,Bgy,True
137601005,MANUYO 1,Bgy,False
137601005,MANUYO UNO,Bgy,True
137601006,PAMPLONA 1,Bgy,False
137601006,PAMPLONA UNO,Bgy,True
137601007,PULANG LUPA 1,Bgy,False
137601007,PULANG LUPA UNO,Bgy,True
137601008,TALON UNO,Bgy,True
137601008,TALON 1,Bgy,False
137601009,ZAPOTE,Bgy,True
137601010,ALMANZA DOS,Bgy,True
137601010,ALMANZA 2,Bgy,False
137601011,B. F. INTERNATIONAL VILLAGE,Bgy,True
137601012,MANUYO 2,Bgy,False
137601012,MANUYO DOS,Bgy,True
137601013,PAMPLONA 2,Bgy,False
137601013,PAMPLONA DOS,Bgy,True
137601014,PAMPLONA 3,Bgy,False
137601014,PAMPLONA TRES,Bgy,True
137601015,PILAR,Bgy,True
137601016,PULANG LUPA DOS,Bgy,True
137601016,PULANG LUPA 2,Bgy,False
137601017,TALON 2,Bgy,False
137601017,TALON DOS,Bgy,True
137601018,TALON 3,Bgy,False
137601018,TALON TRES,Bgy,True
137601019,TALON KUATRO,Bgy,True
137601019,TALON 4,Bgy,False
137601020,TALON SINGKO,Bgy,True
137601020,TALON 5,Bgy,False
137602000,CITY OF MAKATI,City,True
137602000,MAKATI,City,False
137602001,BANGKAL,Bgy,True
137602002,BEL-AIR,Bgy,True
137602003,CEMBO,Bgy,True
137602004,COMEMBO,Bgy,True
137602005,CARMONA,Bgy,True
137602006,DASMARIÑAS,Bgy,True
137602006,DASMARINAS,Bgy,False
137602007,EAST REMBO,Bgy,True
137602008,FORBES PARK,Bgy,True
137602009,GUADALUPE NUEVO,Bgy,True
137602010,GUADALUPE VIEJO,Bgy,True
137602011,KASILAWAN,Bgy,True
137602012,LA PAZ,Bgy,True
137602013,MAGALLANES,Bgy,True
137602014,OLYMPIA,Bgy,True
137602015,PALANAN,Bgy,True
137602016,PEMBO,Bgy,True
137602017,PINAGKAISAHAN,Bgy,True
137602018,PIO DEL PILAR,Bgy,True
137602019,PITOGO,Bgy,True
137602020,POBLACION,Bgy,True
137602021,POST PROPER NORTHSIDE,Bgy,True
137602022,POST PROPER SOUTHSIDE,Bgy,True
137602023,SAN ANTONIO,Bgy,True
137602024,SAN ISIDRO,Bgy,True
137602025,SAN LORENZO,Bgy,True
137602026,SANTA CRUZ,Bgy,True
137602027,SINGKAMAS,Bgy,True
137602028,SOUTH CEMBO,Bgy,True
137602029,TEJEROS,Bgy,True
137602030,URDANETA,Bgy,True
137602031,VALENZUELA,Bgy,True
137602032,WEST REMBO,Bgy,True
137602033,RIZAL,Bgy,True
137603000,MUNTINLUPA,City,False
137603000,CITY OF MUNTINLUPA,City,True
137603001,ALABANG,Bgy,True
137603002,BAYANAN,Bgy,True
137603003,BULI,Bgy,True
137603004,CUPANG,Bgy,True
137603005,POBLACION,Bgy,True
137603006,PUTATAN,Bgy,True
137603007,SUCAT,Bgy,True
137603008,TUNASAN,Bgy,True
137603009,NEW ALABANG VILLAGE,Bgy,True
137604000,CITY OF PARAÑAQUE,City,True
137604000,PARANAQUE,City,False
137604001,BACLARAN,Bgy,True
137604002,DON GALO,Bgy,True
137604003,LA HUERTA,Bgy,True
137604004,SAN DIONISIO,Bgy,True
137604005,SANTO NIÑO,Bgy,True
137604005,SANTO NINO,Bgy,False
137604006,TAMBO,Bgy,True
137604007,B. F. HOMES,Bgy,True
137604008,DON BOSCO,Bgy,True
137604009,MARCELO GREEN VILLAGE,Bgy,True
137604010,MERVILLE,Bgy,True
137604011,MOONWALK,Bgy,True
137604012,SAN ANTONIO,Bgy,True
137604013,SAN ISIDRO,Bgy,True
137604014,SAN MARTIN DE PORRES,Bgy,True
137604015,SUN VALLEY,Bgy,True
137604016,VITALEZ,Bgy,True
137605000,PASAY,City,False
137605000,PASAY CITY,City,True
137605001,BARANGAY 1,Bgy,True
137605002,BARANGAY 2,Bgy,True
137605003,BARANGAY 3,Bgy,True
137605004,BARANGAY 4,Bgy,True
137605005,BARANGAY 5,Bgy,True
137605006,BARANGAY 6,Bgy,True
137605007,BARANGAY 7,Bgy,True
137605008,BARANGAY 8,Bgy,True
137605009,BARANGAY 9,Bgy,True
137605010,BARANGAY 10,Bgy,True
137605011,BARANGAY 11,Bgy,True
137605012,BARANGAY 12,Bgy,True
137605013,BARANGAY 13,Bgy,True
137605014,BARANGAY 14,Bgy,True
137605015,BARANGAY 15,Bgy,True
137605016,BARANGAY 16,Bgy,True
137605017,BARANGAY 17,Bgy,True
137605018,BARANGAY 18,Bgy,True
137605019,BARANGAY 19,Bgy,True
137605020,BARANGAY 20,Bgy,True
137605021,BARANGAY 21,Bgy,True
137605022,BARANGAY 22,Bgy,True
137605023,BARANGAY 23,Bgy,True
137605024,BARANGAY 24,Bgy,True
137605025,BARANGAY 25,Bgy,True
137605026,BARANGAY 26,Bgy,True
137605027,BARANGAY 27,Bgy,True
137605028,BARANGAY 28,Bgy,True
137605029,BARANGAY 29,Bgy,True
137605030,BARANGAY 30,Bgy,True
137605031,BARANGAY 31,Bgy,True
137605032,BARANGAY 32,Bgy,True
137605033,BARANGAY 33,Bgy,True
137605034,BARANGAY 34,Bgy,True
137605035,BARANGAY 35,Bgy,True
137605036,BARANGAY 36,Bgy,True
137605037,BARANGAY 37,Bgy,True
137605038,BARANGAY 38,Bgy,True
137605039,BARANGAY 39,Bgy,True
137605040,BARANGAY 40,Bgy,True
137605041,BARANGAY 41,Bgy,True
137605042,BARANGAY 42,Bgy,True
137605043,BARANGAY 43,Bgy,True
137605044,BARANGAY 44,Bgy,True
137605045,BARANGAY 45,Bgy,True
137605046,BARANGAY 46,Bgy,True
137605047,BARANGAY 47,Bgy,True
137605048,BARANGAY 48,Bgy,True
137605049,BARANGAY 49,Bgy,True
137605050,BARANGAY 50,Bgy,True
137605051,BARANGAY 51,Bgy,True
137605052,BARANGAY 52,Bgy,True
137605053,BARANGAY 53,Bgy,True
137605054,BARANGAY 54,Bgy,True
137605055,BARANGAY 55,Bgy,True
137605056,BARANGAY 56,Bgy,True
137605057,BARANGAY 57,Bgy,True
137605058,BARANGAY 58,Bgy,True
137605059,BARANGAY 59,Bgy,True
137605060,BARANGAY 60,Bgy,True
137605061,BARANGAY 61,Bgy,True
137605062,BARANGAY 62,Bgy,True
137605063,BARANGAY 63,Bgy,True
137605064,BARANGAY 64,Bgy,True
137605065,BARANGAY 65,Bgy,True
137605066,BARANGAY 66,Bgy,True
137605067,BARANGAY 67,Bgy,True
137605068,BARANGAY 68,Bgy,True
137605069,BARANGAY 69,Bgy,True
137605070,BARANGAY 70,Bgy,True
137605071,BARANGAY 71,Bgy,True
137605072,BARANGAY 72,Bgy,True
137605073,BARANGAY 73,Bgy,True
137605074,BARANGAY 74,Bgy,True
137605075,BARANGAY 75,Bgy,True
137605076,BARANGAY 76,Bgy,True
137605077,BARANGAY 77,Bgy,True
137605078,BARANGAY 78,Bgy,True
137605079,BARANGAY 79,Bgy,True
137605080,BARANGAY 80,Bgy,True
137605081,BARANGAY 81,Bgy,True
137605082,BARANGAY 82,Bgy,True
137605083,BARANGAY 83,Bgy,True
137605084,BARANGAY 84,Bgy,True
137605085,BARANGAY 85,Bgy,True
137605086,BARANGAY 86,Bgy,True
137605087,BARANGAY 87,Bgy,True
137605088,BARANGAY 88,Bgy,True
137605089,BARANGAY 89,Bgy,True
137605090,BARANGAY 90,Bgy,True
137605091,BARANGAY 91,Bgy,True
137605092,BARANGAY 92,Bgy,True
137605093,BARANGAY 93,Bgy,True
137605094,BARANGAY 94,Bgy,True
137605095,BARANGAY 95,Bgy,True
137605096,BARANGAY 96,Bgy,True
137605097,BARANGAY 97,Bgy,True
137605098,BARANGAY 98,Bgy,True
137605099,BARANGAY 99,Bgy,True
137605100,BARANGAY 100,Bgy,True
137605101,BARANGAY 101,Bgy,True
137605102,BARANGAY 102,Bgy,True
137605103,BARANGAY 103,Bgy,True
137605104,BARANGAY 104,Bgy,True
137605105,BARANGAY 105,Bgy,True
137605106,BARANGAY 106,Bgy,True
137605107,BARANGAY 107,Bgy,True
137605108,BARANGAY 108,Bgy,True
137605109,BARANGAY 109,Bgy,True
137605110,BARANGAY 110,Bgy,True
137605111,BARANGAY 111,Bgy,True
137605112,BARANGAY 112,Bgy,True
137605113,BARANGAY 113,Bgy,True
137605114,BARANGAY 114,Bgy,True
137605115,BARANGAY 115,Bgy,True
137605116,BARANGAY 116,Bgy,True
137605117,BARANGAY 117,Bgy,True
137605118,BARANGAY 118,Bgy,True
137605119,BARANGAY 119,Bgy,True
137605120,BARANGAY 120,Bgy,True
137605121,BARANGAY 121,Bgy,True
137605122,BARANGAY 122,Bgy,True
137605123,BARANGAY 123,Bgy,True
137605124,BARANGAY 124,Bgy,True
137605125,BARANGAY 125,Bgy,True
137605126,BARANGAY 126,Bgy,True
137605127,BARANGAY 127,Bgy,True
137605128,BARANGAY 128,Bgy,True
137605129,BARANGAY 129,Bgy,True
137605130,BARANGAY 130,Bgy,True
137605131,BARANGAY 131,Bgy,True
137605132,BARANGAY 132,Bgy,True
137605133,BARANGAY 133,Bgy,True
137605134,BARANGAY 134,Bgy,True
137605135,BARANGAY 135,Bgy,True
137605136,BARANGAY 136,Bgy,True
137605137,BARANGAY 137,Bgy,True
137605138,BARANGAY 138,Bgy,True
137605139,BARANGAY 139,Bgy,True
137605140,BARANGAY 140,Bgy,True
137605141,BARANGAY 141,Bgy,True
137605142,BARANGAY 142,Bgy,True
137605143,BARANGAY 143,Bgy,True
137605144,BARANGAY 144,Bgy,True
137605145,BARANGAY 145,Bgy,True
137605146,BARANGAY 146,Bgy,True
137605147,BARANGAY 147,Bgy,True
137605148,BARANGAY 148,Bgy,True
137605149,BARANGAY 149,Bgy,True
137605150,BARANGAY 150,Bgy,True
137605151,BARANGAY 151,Bgy,True
137605152,BARANGAY 152,Bgy,True
137605153,BARANGAY 153,Bgy,True
137605154,BARANGAY 154,Bgy,True
137605155,BARANGAY 155,Bgy,True
137605156,BARANGAY 156,Bgy,True
137605157,BARANGAY 157,Bgy,True
137605158,BARANGAY 158,Bgy,True
137605159,BARANGAY 159,Bgy,True
137605160,BARANGAY 160,Bgy,True
137605161,BARANGAY 161,Bgy,True
137605162,BARANGAY 162,Bgy,True
137605163,BARANGAY 163,Bgy,True
137605164,BARANGAY 164,Bgy,True
137605165,BARANGAY 165,Bgy,True
137605166,BARANGAY 166,Bgy,True
137605167,BARANGAY 167,Bgy,True
137605168,BARANGAY 168,Bgy,True
137605169,BARANGAY 169,Bgy,True
137605170,BARANGAY 170,Bgy,True
137605171,BARANGAY 171,Bgy,True
137605172,BARANGAY 172,Bgy,True
137605173,BARANGAY 173,Bgy,True
137605174,BARANGAY 174,Bgy,True
137605175,BARANGAY 175,Bgy,True
137605176,BARANGAY 176,Bgy,True
137605177,BARANGAY 177,Bgy,True
137605178,BARANGAY 178,Bgy,True
137605179,BARANGAY 179,Bgy,True
137605180,BARANGAY 180,Bgy,True
137605181,BARANGAY 181,Bgy,True
137605182,BARANGAY 182,Bgy,True
137605183,BARANGAY 183,Bgy,True
137605184,BARANGAY 184,Bgy,True
137605185,BARANGAY 185,Bgy,True
137605186,BARANGAY 186,Bgy,True
137605187,BARANGAY 187,Bgy,True
137605188,BARANGAY 188,Bgy,True
137605189,BARANGAY 189,Bgy,True
137605190,BARANGAY 190,Bgy,True
137605191,BARANGAY 191,Bgy,True
